total_time1,air_time1,paper_time1,mean_speed_on_paper1,mean_speed_in_air1,mean_acc_on_paper1,mean_acc_in_air1,mean_jerk_on_paper1,mean_jerk_in_air1,pressure_mean1,pressure_var1,gmrt_on_paper1,gmrt_in_air1,mean_gmrt1,num_of_pendown1,max_x_extension1,max_y_extension1,disp_index1,total_time2,air_time2,paper_time2,mean_speed_on_paper2,mean_speed_in_air2,mean_acc_on_paper2,mean_acc_in_air2,mean_jerk_on_paper2,mean_jerk_in_air2,pressure_mean2,pressure_var2,gmrt_on_paper2,gmrt_in_air2,mean_gmrt2,num_of_pendown2,max_x_extension2,max_y_extension2,disp_index2,total_time3,air_time3,paper_time3,mean_speed_on_paper3,mean_speed_in_air3,mean_acc_on_paper3,mean_acc_in_air3,mean_jerk_on_paper3,mean_jerk_in_air3,pressure_mean3,pressure_var3,gmrt_on_paper3,gmrt_in_air3,mean_gmrt3,num_of_pendown3,max_x_extension3,max_y_extension3,disp_index3,total_time4,air_time4,paper_time4,mean_speed_on_paper4,mean_speed_in_air4,mean_acc_on_paper4,mean_acc_in_air4,mean_jerk_on_paper4,mean_jerk_in_air4,pressure_mean4,pressure_var4,gmrt_on_paper4,gmrt_in_air4,mean_gmrt4,num_of_pendown4,max_x_extension4,max_y_extension4,disp_index4,total_time5,air_time5,paper_time5,mean_speed_on_paper5,mean_speed_in_air5,mean_acc_on_paper5,mean_acc_in_air5,mean_jerk_on_paper5,mean_jerk_in_air5,pressure_mean5,pressure_var5,gmrt_on_paper5,gmrt_in_air5,mean_gmrt5,num_of_pendown5,max_x_extension5,max_y_extension5,disp_index5,LastColumn
1.613505315805547,0.600800369145196,2.178521541821505,-1.3197618888893474,-1.1902766976769659,1.2423460437634024,0.008548116048558754,0.4662305229610626,-0.12220163769814801,-0.020045185873662795,2.8158299513001337,-1.2826361500050742,-1.1130840173182703,-1.2980206266482246,2.5294191245437134,-1.3658947892885316,-0.3496079183693018,0.9908179542047184,1.1655112588813512,0.1436775383224282,2.1941288738674736,-1.2978287091128287,0.5839286517078254,-0.14463011354769265,1.2036521336751078,0.4820761772968694,1.252624562082016,0.16543095607171307,0.9477212369839321,-0.8968956030779148,0.7683947557011074,0.3726503560421297,0.9652979636383174,0.30159704002893345,0.020736353396018196,0.24640161639766675,1.3604396376483792,0.1710474076078645,2.4613566104474147,-1.4424802433034034,-0.8263667275497152,0.22279117297339568,-0.9962092092101034,-0.7883997171418701,-0.9208024796748923,0.34337028101117995,0.3709146257061447,-1.4661654754145035,-0.9148742198519283,-1.1651565585483268,-0.011365104059653382,-0.2902950700930053,-0.37611250931186996,1.2650953406056804,-0.3460724100360457,-0.40945911974886345,-0.2167669537769564,0.5145502042552542,-0.2577649088799676,0.4309674201520074,-0.28088097089167535,0.6347223939454152,-0.7231881010873892,0.6593056649246732,0.3182615402312428,0.5076476198924886,-0.3054140026435286,-0.010837487754680351,-0.8892720756167413,-1.0578062679679365,-0.6240002746715532,-0.33847885185562737,-0.05123620696330997,0.017377728225426537,-0.24144884779918335,-0.7365119008077622,0.8915487669978922,1.6628868128718999,0.9451379061960051,1.3249576811906119,0.8917873811317948,0.22251085104705975,0.6888978546552916,-0.006378126245506975,0.8709103703866271,0.4451797927125704,0.5708693309114794,-1.251532697520661,-0.961372888761947,-0.6154181332174254,P
2.473755836476743,2.36136753398859,2.178521541821505,-1.3044834205961044,-1.1962408920122358,-0.7209735156953795,-0.45853988895400144,-1.0172900803431113,-0.4613837007172114,0.14909105692758987,1.489713251202063,-1.3243868847769236,-1.1499714444830669,-1.3403619460480032,0.532911892166972,-0.14935227522399738,-0.1423788569188003,2.201259494840268,1.3041641491382552,0.9859224451118955,1.4738039045085398,-0.905866781680554,0.2485848247857671,0.8802995124140426,2.2014325591759176,0.8535056644257756,2.277016394070781,0.14441782134955705,1.4000730767906406,-0.3982994050213686,0.7975204985414936,0.5628128566383103,0.607932334546685,2.4372234543462614,0.3099320449167422,1.3161071473969024,-0.03266204523543091,-0.1974313324753889,0.207383525440445,-1.0281309576935576,1.8539029294673324,0.15498548530120565,1.944783748425157,-0.3051730587456172,1.873756453354674,-2.0771686400228138,-0.9890303844870018,-1.1152888430363657,0.8355270686690581,0.19675947271021554,-1.4945111838444072,-1.2794440485128797,-1.214987103857558,-0.39793842622330244,2.029485761893248,2.1662271671933664,2.0873702227836284,-2.0667523819664457,-0.14095488405449233,0.36036491434398543,2.447275543952775,-0.7414071968452856,2.4557997720776066,0.150579149158787,1.686984036540348,-2.113151214422768,-0.18286015842746173,-1.0353634388396749,2.3830342328460703,2.570189765762454,-0.49927761581720775,2.2030289497089712,0.5382000893456266,0.3126516939101754,1.2773399575687345,-1.7935478183445188,-1.2475063115350897,0.6945021866669099,-0.8762932091361952,0.15350328336119404,-0.9585056024795227,-0.2504712514444004,0.8851637527595461,-1.7359887222489971,-1.297708711301327,-1.6395990995872178,-0.37772390926612215,-1.2009208930440671,-1.0722927285624413,-1.045179645828731,P
-0.08258936996832408,-0.3743562376429772,0.3906768275601457,-0.1884933076366858,-0.29535862993453765,0.2653568830868205,0.14048015922671325,0.014137922360109337,0.22754622507799002,-0.6320048519497433,-0.15556684627583578,-0.22915317227690848,-0.3792952020320569,-0.36915290730772504,0.3110777552362229,0.9054247485035976,-0.7666759790719483,0.22996898580522945,-0.8370648349510877,-0.9067520576170317,-0.5611141339304485,0.3004847563661747,0.13855802514222476,-0.19313515969864942,-0.697342730596556,-0.20570412013504416,-0.6330521651124065,0.5680054888836513,-0.7469027593132814,0.056647218791442785,-0.48129984911197277,-0.4193223794660495,-0.8215301818198445,-0.7629440122559041,0.33175813484283456,-0.22159455341449888,0.011270968161718745,0.10619514935321189,0.01690692670746164,-1.0895251065333418,1.532565801042194,0.8349417871178727,1.944783748425157,-0.04107982863139568,1.873756453354674,0.30571454580839025,0.8083192024307951,-1.1712513901657564,0.4961919461645307,-0.06335884524085365,0.48301692253526457,0.022635697625282225,-0.7512072153652278,-0.36876239522630255,-0.288753052474108,-0.3056753718101314,-0.253409628287412,-0.393298958682435,-0.9665466204124143,-0.7054030537905055,-0.914406063707662,-0.8282978868095815,-0.942568099535594,-0.5643201278527703,0.10841494759707399,-0.2586785987546391,-0.9021097593997489,-0.765573248900831,-0.11015152598273846,-0.30622272512843585,-0.27486623680329575,-0.2708180784362704,1.4418591560649074,1.0911012398063313,2.2124423875916297,-1.2166388794140126,-0.7628332217253482,0.031267575323070895,-0.5650422840067205,0.13158529744626934,-0.5243554222486669,-1.519411696792588,1.3791685440068404,-1.0859228427551169,-0.8172119470613333,-1.0288602734687136,1.9260025311651958,-1.0383928448657094,-0.9607006473086107,-0.09356486790369752,P
-0.30724546218941245,-0.5533888959204933,0.153884286466646,-0.04283129270895958,0.6883936832350104,-0.19017579239322752,1.0290655164188203,0.33982382999162186,0.9671273551427658,0.8836338086757488,-0.5327885159771942,-0.10123641739206388,0.5584965215782944,0.34474679873303393,0.3110777552362229,-0.04701084256185201,0.4636487006228425,0.22996898580522945,1.4343625948672991,1.5981185173155263,1.0089691977191027,-0.9832912120589415,0.2784951207037058,1.8464386380208824,-0.07097215718654078,0.37930747083575217,-0.10207424994211749,-0.16029718316532848,1.371905824890386,-0.924390765356412,0.05141319256412599,-0.27114853332983885,1.3226635927299497,0.04730386126300036,-0.6094919932198992,0.9483958711159152,-0.5173423865846304,-0.7987886362912585,-0.15769662213110644,-1.1138552338002192,0.025334584457407792,0.5549184904103869,0.16957298030027065,0.3597075352093485,0.321594616255977,0.6051325468485775,0.005284408049896965,-1.182565075054124,-0.13360686320121948,-0.516165677789464,-0.011365104059653382,-1.657119113000468,-1.3283878289434567,-1.2848897685320932,0.2929609681882599,-0.13343851352883132,0.8367099383986415,-0.9734910128395657,0.4106174235176715,0.1601338192674444,-0.27386995981740964,-0.03641803342978411,-0.8028558940366549,-0.24321423510391368,1.570823275589927,-1.089984613974219,0.40248942714804786,-0.1797453616310306,-0.26597563590953904,-0.2824384357980719,-0.12063929305867499,0.439620042466978,2.1092519563689933,2.088272241765264,1.7765478109429083,-1.1011759264266898,-0.8279084276821498,0.7618166997558505,-0.8644185244652246,0.6201289666525449,-0.853672105415919,-0.8768125494251621,1.4290430937529912,-1.0899686237102044,-0.9484286870971128,-1.0988943201221117,2.0615158511905673,-0.8017291957638899,-1.0296053962755845,-0.20100524605652392,P
-0.6212935073361694,-0.4848231970057,-0.5857872594233583,-0.8915218629266884,-0.04926236825197071,-0.714903891208988,-0.49221111596301353,-0.474592330525773,-0.526292777016017,0.5184329187599968,0.5639677724390183,-0.9831461243559173,-0.1905987208400885,-0.5283287485094751,-0.13259051862527524,-1.3163747412262032,-1.3252026686236777,-0.9597221284194253,-0.22327216222845167,-0.20995124872687415,-0.1604333697245415,-0.44567938419180597,0.23813085647899174,0.030163526067562584,0.34988428137365074,0.10221236001701074,0.23892503160096834,0.37894611194591554,-0.11378152151328745,-0.6187192886782708,-0.5681957327754028,-0.7189058932713094,-0.8215301818198445,-0.8551876163180563,-0.9286985583890002,0.2798299142413931,0.5909033062079836,-0.27997057025403765,1.4454814172048367,-1.3571259007620273,-1.2834854367850288,2.37359504758245,-0.5629654558887073,-0.47154345205938825,-0.26482216814977255,-1.0397895226936809,0.19639496550079916,-1.3792118874700463,-1.030258367482427,-1.2192885545982166,-0.011365104059653382,-1.4053357366754091,-0.25035401290250775,0.6057170400734875,-0.6256979246287419,-0.7108736217411384,-0.37799472162296094,-1.109307162261813,-0.030891410014852485,-0.10715211333304372,-0.6676436538335763,-0.08279886958320966,-0.4677736792182745,0.7375841435032159,-0.6174187412741943,-0.9618591460332137,-0.1595233518986905,-0.5297656200955418,-0.11015152598273846,-1.5644116307046887,-0.7165364409183257,-1.1842385195975904,2.1092519563689933,2.088272241765264,2.2124423875916297,-1.4301333472906312,-1.0154907547526402,1.0396612296900025,-0.569303703537542,0.3251436701657228,-0.5652055065188815,-0.27301540268725427,1.5486120918076731,-1.1825839594553686,-1.1104844737872224,-1.2342536514510392,2.0615158511905673,-1.0006122020874069,-0.9065852103150361,-0.21635387150692756,P
-0.010840565646405821,-0.6333822113210857,0.8715853903995214,-0.9384157648299243,-0.7251237858712363,-0.7714662018842084,-0.772365091226532,-0.8840758477022592,-0.7849676691898307,-1.6874638313028916,0.44362099880069195,-0.9999907959081712,-0.5821517983104681,-0.8122006767215094,-0.3544246555560243,-0.39034984246066223,-0.527605676441395,0.6103934700049737,0.23214058300560705,0.5296272360160216,-0.12666813678584146,-0.37378048609746156,0.20131783039742976,-0.2274280236122578,-0.8129251654244553,-0.16318859010522077,-0.828211128029635,-2.0878532142252593,2.1719179899928642,-0.5359387763892571,0.40096773298238764,0.16637283174059495,0.607932334546685,-0.8925836720189289,-0.6995246141650302,0.44697140346002373,2.3452123048852944,2.1700445725595143,-0.7106078601199053,1.2631978517293856,1.290806057573418,1.01542518219061,1.944783748425157,1.7619530493878734,1.873756453354674,0.7599581013811528,-0.62442784212274,1.1201516205337312,0.03374302496230916,0.34877655817022013,0.48301692253526457,0.32477574921535296,0.37771154141939384,-0.23455265264010422,0.016433797247560375,-0.3299651851574942,0.5087580015300641,-1.2495624379525436,-1.211564028365743,-0.7803974365738259,-0.9361190669902422,-0.6629700860174494,-0.9590563424981584,-2.3032342398240524,0.10135415354346115,-1.3160016336990847,-0.9180976901746917,-1.225986392868089,-0.11015152598273846,-0.6011479128249488,-0.6883732598866993,0.13514656207987194,0.8520922729380748,0.3619634403679651,2.2124423875916297,-0.760078599055867,-0.8323096946743985,1.0492095264697947,-1.1772791014996355,0.2013992238792394,-1.1787515656533227,-2.4444788310925314,1.1115801506175382,-0.36182634615621756,-0.4813800046789781,-0.4515580560191799,2.0615158511905673,-0.9949094635548328,-0.9778428043686871,0.19805901565397446,P
0.6878281190621097,1.0788556588011167,0.12703152407459964,0.5177703220917731,0.7601370082857477,0.5871827480698564,1.6652347363855704,1.231306735480062,1.8571416917531909,0.4935706853208593,0.183554657169488,1.0825243478519353,-0.06608727021093899,0.36209923293773155,1.6420825768207172,0.08669328720643465,2.2390588901908983,0.6795615580412913,1.5730154851242033,2.0325495809755565,0.7714870593835792,-0.9846484313362972,0.6090058504241118,-0.42063383171592555,1.7624637845035556,-0.6296746453288117,1.7967846322752796,0.30227532250503525,-0.1841027116888956,-0.45486235238849365,0.261097384599757,0.0692768556400683,0.607932334546685,0.6556130339971933,-0.8086550637954921,0.44697140346002373,0.6121612159162818,2.1700445725595143,-0.8825659006427375,0.9304242384114908,2.426922005542396,1.0943851038904093,1.944783748425157,1.7975192336254664,1.873756453354674,-0.5446748758998148,0.41269341464871506,1.0882373759266792,1.1130051743233345,1.108123237383115,0.48301692253526457,-0.13922504429796995,-1.7848984401866907,-1.220702500338694,2.029485761893248,2.1662271671933664,1.554906358803571,-1.1057930383476124,-0.9426236122754956,-1.1393141405723035,0.20750668981226883,-0.6186105441327147,0.4335699804340072,0.7154167814887638,0.004824063712131328,-0.5655661416978652,-1.0105462801032374,-0.9738985089785303,2.0713860129924693,-1.2338100090126298,0.12299457459587088,0.03365540195083621,1.821868703236597,1.9286055788394372,1.0138691460656983,-1.3370099446606885,-0.7037185186482346,0.12103255582545706,-0.19866243502371858,-0.15167231150005384,-0.21127543838391966,0.6987008412812239,-0.02141965919117377,-1.1595616532405566,-0.8056213758329858,-1.0639422990969576,0.8418959709622227,-1.1909411006120627,-1.3748013825637893,-0.7535557622710596,P
-0.7977249933736733,-0.7895596366270041,-0.5613756572487707,-0.41869196672548536,0.6985357120619397,-0.0948506870398316,1.613828958733562,0.5064372260490896,1.8965459282772241,1.0187266121933392,-1.2197400210040044,-0.44961432714138794,-0.015650196461268865,-0.19720957590022697,-1.0199270663482716,1.8132922963129514,-1.3612198102863593,-0.9320548932048986,-0.14041860585542365,0.2691587208237935,-0.5622396416950718,-0.2217582549219148,-1.2399972091463354,-0.570021940046036,-0.7758056073093966,-0.6393204816477723,-0.566569831016609,0.8564997099686048,-1.0867088492999344,-0.4216417821738321,-0.7945545587745113,-0.854325574259555,-0.4641645527282121,-0.15463483952171123,-0.7049811366465534,-1.3982706375136578,-0.12052807202973023,-0.41851857652534097,0.24177513354501143,0.2937578643992734,0.14323383592352756,1.1474068388747314,0.7014694303268859,1.8305315014694112,0.2309305944112783,-0.5128674022729905,1.2183564004248162,0.2475101238290033,-0.184903373112924,-0.08970435132608498,-0.5057471306545713,1.400250456660962,-0.09115684114730352,0.6407282772698868,-1.0284825993883042,-0.8124492048301103,-1.1621479561467103,0.8931974054303694,-0.007016124909390286,2.0674838175081742,-0.5559182677701098,1.6945780582975145,-0.41927578177498803,0.36025525940125985,-0.012852619839349315,0.7736864308482981,-0.24046924933087085,0.1488483721919219,-1.045096185543542,-0.29433058046325383,-1.8077479472389613,-1.6916943202427686,-0.5833156903672546,-0.4518792138728948,-0.8683780086886794,1.1705864974220908,-0.2575125119623026,0.5108985912833732,-0.2812210510751971,0.6636461551860783,-0.24159280169955094,-0.6479432250654507,2.0592897043748506,0.9343103339369297,0.11301888500609235,0.5783335398043951,-0.37772390926612215,0.3174332412537497,0.15757301031637266,-1.075876896729539,P
0.7689866026393616,0.4865242042872069,1.0546724067089284,1.3452004203611903,0.28792538510333926,1.152762627885931,-0.4349556397714994,1.0750397052736145,-0.43293426879593994,-0.6378690937439107,0.5203585408708262,1.4363145000976891,-0.3326150826733316,0.3107228803303672,0.3110777552362229,2.275685745094943,0.04031678919625135,1.1983222183136697,0.8803146634748737,0.3214425468660291,1.4141519929835031,-1.0553696538625112,0.11215367799188619,2.0866066257476845,-0.6148061988254466,1.3159784355670106,-0.5100302978187026,-0.7751838624342982,0.10720315722891778,-0.5960315922355678,0.3102177152136229,0.06622156687682923,0.25056670545505266,0.6905160193180075,0.4845407643254812,1.24925055170945,-0.1942221590184974,-0.5659100725586423,0.23648411691353968,0.8182177945251267,1.1573616048026738,0.3257189280887207,0.6989123626628301,0.5820482606500129,0.41363456487330635,-0.8250230733526679,0.07008123599816216,0.7980504293654812,1.0704581848108732,0.9838211302266703,-0.5057471306545713,2.6088106630212446,0.3268266006757212,0.6582338958680864,1.3332298493461296,0.6051926287159746,2.0715680694009944,-1.0103883522276207,-0.2610638853457683,0.7330611036248498,-0.2775533237518354,1.089906970051868,-0.5203113756788058,-1.6141160876192693,0.3559244259908149,-0.9751891910229596,-0.479849074555252,-0.7659282427123906,1.6039136832120677,0.031514183362732234,-0.7067016792882339,0.9132454564024773,-0.007102866774166381,-0.31488004730266456,1.1729734034276424,-0.8688506819958142,-0.41818482708712135,0.9692511512215108,-1.1218104831162463,0.7859912620089932,-1.2087464613274126,-0.7394199997690267,0.12452549432712955,-0.9872328927894729,-0.36942081862784204,-0.7425215525283969,-0.6487505493168655,-0.33267895145968174,-0.6776869954540161,0.5971232773644723,P
0.8430878267751132,1.0217175763721222,0.5224994793029187,1.8490822266441271,1.4498019742277355,0.5829720982423194,2.193403307890877,-0.06006543722781175,2.1801470953014026,-1.4987063616599712,-0.6279550480004219,1.9946921985204684,0.6427181746840922,1.2183895125327406,-0.13259051862527524,2.275685745094943,2.2390588901908983,1.0254019982228766,0.16112324897158306,0.6636639536879345,-0.4271787099402717,0.9687267278445773,0.37169125476087994,-0.29499249538679445,0.44343836260006236,-0.791336415462673,0.46774122323061906,-2.0878532142252593,0.2908747089233386,2.2838790619027063,0.8346792927825625,1.4799732637505336,0.607932334546685,2.4372234543462614,2.4475247270534144,0.8146826797410108,0.6603458112550912,0.54542180753245,0.8343689962698485,-1.236145157286739,0.0902923065857325,-0.8050454394514256,1.944783748425157,-1.3941721137522531,1.873756453354674,-2.2991391525029625,0.7019065583694428,-1.3088615562101305,-0.2823818958434714,-0.6631586980201623,-0.011365104059653382,-0.4917217711530525,-0.13622636009169925,0.9908406492338838,1.4122376124720437,0.6714375742087824,2.0873702227836284,-1.4978580767101337,-1.1867809197443349,-0.03281980619526713,-0.9369139626906912,-1.4582778941047958,-0.993361437548922,-2.3032342398240524,0.8189727277872904,-1.648806640993033,-0.9892100431645059,-1.41845736391515,-0.11015152598273846,-0.8818025269232433,0.6983281299562388,1.826665897563798,0.9344083905942302,0.790458656563678,1.2729609413110663,-1.4544372184809071,-0.3618632109362944,1.4065218987946444,0.7474369037670408,-0.2543628322658511,0.7981121997673795,-2.4444788310925314,-0.8422869799515134,-1.475839765215831,-0.4899571966945699,-1.077282286869531,0.29984269086073606,-1.1574375117331908,-1.1398529946227423,-0.4158860023621762,P
